X1,X2,X3,Y
1.3940984838750894,1.0786707696915985,2.0097148100817734,1
1.2525680753286177,0.9616538275505654,2.0156181288512327,1
1.3899468182095553,1.0935147151899614,1.5978223643165843,1
2.5411769347842483,0.5852101613858521,3.5715536345488603,1
1.6775630644919381,1.0223180770416516,2.2434774326240965,1
1.068754462467594,1.3639432540536156,1.1717641658558817,1
1.1015488346889526,1.5412066741884716,1.3293464271544178,1
1.8485669909911469,1.5098736367476016,2.224379739865681,1
1.4177789110101833,0.9793159455382434,1.9011611842654759,1
2.322825064824881,1.1852089059020565,3.1194754165603866,1
1.6181461632846597,1.3525117862595846,2.1643124576789856,1
2.162469940876144,1.9392745698131735,2.353990521385447,1
1.940086561562433,1.6697165884012426,2.212507792675763,1
1.2820370512109638,1.3390470947106807,1.6310523788073312,1
0.7998164677483884,1.7403501184826409,0.7974631844066378,0
1.9538494561627977,1.589023690551841,2.205463806865073,1
1.4622238019069973,1.0398452059400856,2.358376401171808,1
1.9084685367282077,1.3404641418534426,2.3669338009837615,1
1.1914125342853872,1.20692195309707,1.7479271938735936,1
3.096758507711636,2.088946753368414,3.4084340054836684,1
1.610079641681391,2.171608068967778,1.0552418202282188,1
1.2937659066865166,1.175040970598805,1.5026198952072782,1
2.131765334258403,1.5952770972686707,2.5437523838540255,1
1.8717250641588705,0.7846787384918958,2.155712814894978,1
2.1385365457101155,1.6893631618280556,2.441363106377514,1
1.695300322428595,0.6677844926578208,2.1581665802126486,1
1.2327095689799086,1.0076085283645289,2.0018485925575638,1
1.7720483300508296,0.931679433649292,2.1239260409780973,1
2.3331576979614534,0.38481058957116265,3.4285746860445503,1
1.2778327593070007,2.1900874413853835,1.2056646314641966,0
0.6081808372016876,1.3426686549934386,0.7658272018500951,1
1.7547193284698526,2.1225519398332082,1.9874052114691003,1
1.7693419649328166,0.8210327627992786,2.219502352473656,1
1.7158009384580004,0.26491381244113243,2.6498866295276513,1
1.0469709394590794,1.4735327609912132,0.9042807923552962,0
1.212788788426039,1.7287696590471942,1.3991686088284019,0
1.827851404319014,2.074314754338909,1.90930928913955,1
0.47800991451780006,1.3489016152411535,0.5414382216836682,0
0.9941029478214314,1.3176699089237787,1.2596410892976895,1
1.8437962127131247,0.9630236649981467,2.6681793667689195,1
1.5546833885734357,0.3365647762753299,2.4486271884155033,1
1.6848896253396939,0.5496972733355396,2.4681840385714353,1
1.2578539304527425,1.5240933006818482,1.440591597199287,1
1.381675401650947,1.1091242169965394,1.5001013718993563,1
1.7872951223697464,0.5512307018805545,2.62337422957458,1
2.1089159307606895,1.8448974790330892,2.1842412870945416,1
2.428752659683776,0.9344801191972633,3.1582265436889068,1
1.9063335735467846,1.124969277176485,2.5501342500892457,1
0.8760157176108154,2.4385365437451663,0.6667583258484311,0
1.2562494406552431,1.8284193037512344,1.319265433017495,1
1.552521308788326,1.1106303464470466,2.296586751609147,1
1.1729340310841472,1.0595390152220299,1.5196592717612303,1
2.0946976044227696,1.137777923753726,2.922570402430952,1
2.378080952588512,1.5494771665894431,2.8845754642106205,1
2.130952919668486,1.4845873624951522,2.5135804859313096,1
2.2502088210899176,1.5512108760022774,2.816248999240778,1
2.4599359069550073,1.8534393807091005,2.701134876462284,1
1.2778655339353397,1.4564884814654437,1.4352947230462831,0
1.8405666841364463,2.1957434728931426,1.9151996355517775,1
1.36534580085569,1.5554951421622623,1.7369827193111154,1
1.7253437895457908,0.45294389188415274,2.6444571229890363,1
1.6638885767146079,1.1916999587951849,2.1277014502314717,1
1.2875805938853553,1.9997804535027948,1.1077616092471385,0
1.1385347806666486,1.7623766576868953,1.3200034039626827,1
0.8317374734207817,1.7647335934230144,0.8917368324197796,0
1.8155420429924056,0.649048369651514,2.6618670565375155,1
1.5728803079995033,1.6156513956808005,1.527990861088573,0
1.7758448602625865,2.418408764789785,1.5793359296440517,1
0.9289217042883263,1.3578422736897695,1.442742602640518,1
1.2193987002016233,1.7650635458699413,1.277122901393343,0
1.9471306405418531,2.0492475568957342,1.891916037892643,1
2.192515117204273,2.234600699864553,2.2687024287635764,1
1.9548962706757207,2.1043768068058792,2.0947231429555155,1
1.1808674316266647,1.2317538980209122,1.455212819417175,1
1.0875838962478472,0.987984906698991,1.5712517348875443,1
1.710062873370162,0.9903446682397496,2.509705541689842,1
1.33636102746298,0.004514190466594847,2.276411764897762,1
1.628309325131407,1.6126371101454804,1.9118843260438472,1
2.4447107827346874,1.2042488883382905,2.952584612281284,1
1.1861894372489579,0.753239940993472,1.8784213235235259,1
2.038440318022312,-0.24164069298879842,3.4380783360351597,1
1.7899680743916107,1.0312594074406505,2.420993491545917,1
1.7914462383955183,1.0042380420846362,2.3077083676403296,1
1.9356572583029772,1.4955675919796854,2.0920609401065424,1
1.2815948780364395,0.9694095386420496,1.8626096538859211,1
1.1305783982209654,1.1911115466969826,1.378389828377908,1
1.520248182912145,2.0809397706043335,1.3378334221645904,0
1.60988418704275,0.5301536693971822,2.586488080350575,1
1.1310091880628086,0.7251547513792047,1.5708724818969473,0
1.328835693689843,1.3930957070819954,1.7510480602176475,1
1.6041247767353537,1.4437971623176886,2.0239392005006986,1
1.291855872137927,1.744833104058009,1.3656101501782985,1
2.49346895754334,2.401377762734684,2.5881000889278405,1
1.3360260829173765,1.1454669795014323,1.4301226458026781,1
2.048352650206407,2.4076249774749487,2.211233746141618,1
1.6223773781962416,0.4159973377100127,2.6639759508988154,1
2.1145360361005565,1.703998201383202,2.5033196320640823,1
1.878397527471668,1.028875824686592,2.425891591602997,1
2.7375314241018236,2.136816323939343,3.0448121210293,1
1.8184157097879137,1.4625841100472425,2.3124524386225245,1
1.0992386550737479,1.575475841998649,1.1646428183838937,0
1.5820194202681865,2.057255107124865,1.6150657434077669,1
1.2668360137486698,0.9129984768093312,1.4684726991375068,1
2.017714061147746,1.5841358971520034,2.40268904884503,1
1.0121497044880865,0.5090119924394501,1.5986774035310307,0
1.4443675943826821,0.5524518562185246,2.2568618232772297,1
0.9946931250093711,1.2670334805930155,1.0614276273556607,1
2.3669787584641213,1.8636371642417586,2.7910018372201963,1
0.5385892789665756,0.4815095812079224,1.2315623557985629,1
1.230697729469925,1.7129682772103318,1.1235855475687995,0
1.050870116587687,1.1658804817586528,1.396254029731633,1
1.181822642571785,1.1736551952203216,1.753462410549199,1
0.7816600166572074,1.1962365955168317,1.1592639591438432,1
1.339723851025281,1.5977366546688683,1.6405071231013424,1
1.9520996398586685,0.40613985222595506,2.735167187406354,1
1.5355675317296458,1.7578028650420352,1.7707126628182228,1
1.845640062848038,2.0996502828994714,1.9608239410522608,1
1.5589574802472022,0.6731694532138612,2.2893972482130325,1
1.5968952832769807,1.8016232548942164,1.6363689016377232,1
1.3926009637577823,0.757431133105534,2.309671164672218,1
1.768925095304497,0.46413711183272155,2.3095449698742163,1
2.3233889195318835,1.5095381313508103,2.5916829364542706,1
2.102398766469512,0.7459788698949493,2.906977681281651,1
1.177843843255621,0.945291519684927,1.702138108379538,1
1.3333824314815252,1.3539383532754665,1.4413703203188022,0
1.2610395431047154,1.7067346422953371,1.2020899963799483,1
1.8165565727296968,1.6857564811064218,2.0065561789073074,1
1.3525821814500762,1.0865111177598958,1.6567097467998173,1
1.4423630110213415,0.6004155536057898,2.2617031784955675,1
0.29037522327426,0.998167319526577,0.688863462193827,0
1.9306606525862402,0.5967903876861361,2.794672828731793,1
1.6366724218839102,1.087080106403198,2.323088291309923,1
1.438469475777815,1.8177963694375703,1.6462240256144205,1
1.7529225867259624,1.0084351382626413,2.306701055312348,1
1.5082214212728475,0.7636881390632463,2.004081810622844,1
1.1340299537402276,2.525022058084141,0.6584885018587487,0
1.231682089902966,0.9892561678949983,1.6866372100647657,1
1.4599914158215817,1.0055296368927402,1.9471180261951853,1
0.6730926951653671,1.0561851806563385,1.1003747024974013,0
1.956768183207131,1.1108406330566454,2.5120265519599845,1
1.8935457471950332,0.8623300922934884,2.5252090849823356,1
1.3448180826040663,1.9760418606684793,1.6038260329405456,1
1.7822228523082009,0.9964877624825659,2.5315648043025774,1
1.6513501369434749,0.6522743442320839,2.2147173382340704,1
0.9368440259223747,1.4619213192332252,0.9762395920895228,0
1.4996863218649208,0.7411579333599132,2.0806451489775935,1
1.9601373189503954,1.1968024481180384,2.3253558841018402,1
0.8060792216057803,1.877691678215736,0.8234848525343523,0
1.6390777867222917,1.8022366092397344,1.7862608913298426,1
1.1339079325306667,1.5111229269621893,1.4969093323176916,1
0.9089180794887886,0.9101647561195951,1.2584456124678147,1
2.0867225561564426,1.3918008838525184,2.6094062766718924,1
1.7593749551476,2.4927621476683326,1.5697344598585163,1
1.41069732685625,1.45564197250737,1.895358346460169,1
1.058010085085591,0.6070555221778895,1.6507898434588242,1
0.6579550485973091,0.5675675795888718,1.415064908941379,0
2.051663978996923,1.181144891484963,2.587889290872523,1
1.2123946485551902,0.9325117710453725,1.570287608707071,1
1.8225886418113761,2.3749047773859955,1.9531412968594428,1
1.7360370353311594,1.1153086409402921,2.226982316730733,1
1.6536761618998854,2.9497087327730553,1.1892685222943578,0
1.5294621448064487,1.5181175845864792,2.0851470407648796,1
1.6879877388092974,0.6898732612049198,2.5035087855520084,1
1.1776209764975487,1.789109483977364,1.0852942186268262,1
1.065047482252915,1.1532383106580002,1.1477598600309395,0
1.5913121950700486,0.9692394655589367,2.3105797205857415,1
2.401926127436432,2.6976310341512098,2.3664169766202026,1
2.6753374360410778,2.0250834039351147,2.5193895138993394,1
1.154059383234595,1.303910924447833,1.3987472242060048,1
0.6655989230326389,1.1859279951544495,1.1444016350685915,1
2.2222631736124523,0.974539532276744,2.705372216241697,1
1.6160000770943859,1.354286252526716,2.101122899672389,1
1.3018456810323924,0.9378055845185436,1.9364966293899433,1
0.737903514719144,1.7464346862172495,0.5136612387997206,0
1.4756037471004195,1.7564351808204233,1.8486625868536801,1
1.788236859456564,1.4809307012855144,2.0711422065284983,1
1.287757472210724,1.4278964306309905,1.4338974643225528,1
0.9932272171419022,1.9818258138467097,0.8744700023092062,0
1.559756775610443,2.2373340019541352,1.5329074459324996,1
1.8430826328406336,0.5940881191020111,2.5341301452723948,1
0.9107097825490413,0.7948532128121851,1.5409286684230077,1
1.4964261953482851,1.3899450492215666,1.7307630172862638,1
1.118349173226448,1.8326234896656464,0.9362257656486284,0
1.4734416551742282,1.750254381060397,1.4469435784266325,0
2.2316129681046255,1.251891680152199,2.822647853753027,1
1.158861920369505,0.7909116237783926,1.803762388592514,1
1.5970487270460958,1.3303612222932366,2.070521220226479,1
0.9786423272195228,1.375485034719013,1.096766942830742,0
2.1995826191112204,1.8647153129452771,2.577918005488467,1
1.1475638699646904,1.0273346039369782,1.5544684578560248,1
0.9535327309722637,1.7674136475696498,1.0907340496866256,0
1.6174318351517765,1.5775766341835091,1.9778630066960619,1
1.252072467672711,1.1228112856977008,1.6712274099111095,1
0.9125445293300474,-0.003749582809365215,2.023862592309606,1
1.1069467456720956,1.3349389452927456,1.5260589016670654,1
1.3072453276307157,1.3060192147688536,1.579838856252575,1
2.228595841600462,2.9262899627258,1.9716268538361716,0
1.3627974465146873,0.3091137888265638,2.2372837645489567,1
2.0983079057846723,1.0346295804540802,2.6097312558331818,1
1.1762391275389046,1.1955317571761235,1.680729790788655,1
1.9348628192207618,1.0476462309956471,2.341847604571406,1
1.0631109777505636,1.098494302857714,1.5121290929931148,0
1.3012019282795408,1.0691197619330028,2.0144463055433146,1
1.6780736626833457,1.0860364255968904,2.0403818351944674,1
1.7745931770102172,1.075585163578137,2.5311542338968644,1
1.6994122916780494,1.3115051545525032,2.0592993156437776,1
1.7787160372739788,0.9477614826682736,2.174529892309528,1
1.0636483540154233,1.8357210968803415,1.1558430780929487,0
1.8493700455018893,0.6895493710101289,2.7614445957590816,1
1.5490036542584646,1.8449160641794426,1.6909686111940792,1
1.9902664613700822,1.2070626132519942,2.7231893168787287,1
1.2406641153109939,1.3387343482657843,1.366509417293794,0
1.4009833273182195,1.269937925030711,1.3849468712450015,1
1.0975940654268013,1.4236255819368722,1.49900804815578,0
2.653160929647726,2.7597446039108107,2.6127943087636134,1
1.8307879221393197,2.16346155039543,1.6763365273265691,1
0.361281888750945,1.8939087192985653,0.23164251107529332,0
2.258174111260189,2.2415999319538287,2.3125676727936706,1
1.718380750137785,1.4063283999349077,2.0810732821381146,1
1.5228406336455973,1.3278911231179813,1.683869697919529,1
1.883403498775786,2.3019281488414207,1.4919881098836167,1
1.0898929674642976,1.0943789166506217,1.456938841276104,1
2.2740076266066476,1.3746713694730943,2.781186468303806,1
2.299197811746594,1.3851350348491136,2.9590319695355083,1
0.9450516740754239,1.7302955051909323,1.0669083515633815,0
2.2301976426018966,0.540460950197064,3.082118121687593,1
1.3390102446640644,1.4659332489113104,1.8033686096255757,1
1.760434252029155,0.7496774413149683,2.4586306088695795,1
1.6783476392795331,1.2869791958768713,1.9730118594374022,1
1.5119869845207692,1.2798039324024408,1.9447463281139958,1
1.2309200494761945,0.8579187434184938,1.9252968613780512,1
1.8472384404186428,0.5634966022623876,2.518788756976949,1
1.2631676065911706,0.9521576068007297,1.4470600615624643,1
1.6288377898343482,1.4841526849057205,1.8188535069739165,1
1.1422496059145792,1.7948114477344517,1.0250510195520517,1
1.3366133111223892,0.8840144456237475,1.8697705222648329,1
1.0579187934015926,1.0894992328636464,1.0680292891630239,0
1.8224859296348495,1.466109701834961,2.2799396355041903,1
2.016286250186889,-0.5479649232075989,3.6127191554106624,1
1.0161882534046045,0.7073096159133186,1.9672696578879418,1
0.9231907927332192,0.8866048673528597,1.3868740657095961,1
1.7343079933402654,1.4462403004489055,1.9623271518140568,1
2.103347944901819,1.8434747994886793,2.343955985452728,1
2.1812228236214937,0.8527830072071205,2.9796377596282575,1
1.3400679623570473,1.6386204252995276,2.0028662315857173,1
1.1935211794515201,2.1433670370679976,1.075796068186762,0
2.087369682832515,1.63903165119899,2.2238625722792427,1
1.4075882010007787,1.707822545443142,1.7029979183574828,1
0.8486093000201748,0.6506628562799791,1.255489854652327,1
1.2037391274084386,0.9700210293958941,1.5995244429467803,1
1.463573039155671,0.2584208304428346,2.4271840086187404,1
1.5110800051565936,1.7509237485504403,1.4499929592764815,0
1.8545038963868095,1.1786873053175768,2.2191541169484097,1
1.9677816856397299,2.1068962287819337,1.857665069438095,1
1.1215701966178067,1.0209779001795676,1.48122419560018,0
2.1931428145040783,1.6058700265506123,2.536235475290393,1
1.0686523115682933,0.8401442707251401,1.493248816408189,1
1.9970606189386384,0.8778332675698314,2.601470202098274,1
1.3758932741989078,0.4713593143737549,2.3007827733128012,1
1.7085226862988323,1.9535072460089116,1.8297409036432997,1
1.046219211766221,1.663182861815851,1.3300163986110087,1
0.5745772160619881,0.5818819231645855,1.1347401675300182,1
0.9170957415687716,0.5998091973154673,1.5849129065203087,1
1.802996371699893,1.4030979537465458,2.248993106629322,1
2.0066012939026545,1.132431037928821,2.795021665136992,1
2.014456468734388,0.08502935963740299,3.3695903429984817,1
1.5835293337152654,0.8735318376642932,2.2138137851687603,1
0.8749649612041689,0.8828646987804594,1.0742546732294151,1
1.3012074377588663,1.4532572055351733,1.5572982940320854,1
1.3557049732326065,0.21654876733367523,2.446599601754963,1
2.1445358873537597,1.8165941914285328,2.359551554871271,1
1.182473714994115,1.2250021958799078,1.7217490117431296,1
0.9385139983742307,0.8677906825400794,1.4489018389298478,1
2.06249579637415,1.142570503457684,2.8547576890245465,1
1.4434332892230364,0.9544645138358081,1.938842619208191,1
1.9491901880227513,1.142052450000944,2.586495726999351,1
1.90652714645357,1.227474910166989,2.279951055952743,1
0.9970482941654634,1.6325413989734336,1.3005929753801801,1
0.9553651065823976,1.5131877023237483,0.9042513750945718,0
2.8146329787215008,1.6316505132018977,3.148508180849472,1
0.8740565989799562,1.4251641547364244,1.0790258595965783,1
2.6471265449736654,1.5313444237787268,3.3627892072479924,1
1.3802234390735852,1.385792379034012,1.773753983779181,0
0.8630188836480492,1.6388501910541082,0.897690697297719,0
1.052286492201301,-0.06656406229640033,1.6923176513234492,1
1.2055955141572376,1.4357726592116817,1.5249213656175427,1
1.7464221741446118,1.17774020170451,2.375702126273304,1
0.07879584982903132,1.3121165204836636,-0.07810610804483709,0
1.918721196842296,1.3569464806049394,2.0846058072187827,1
1.5794975207353177,0.7555446827506636,2.060507742358158,1
1.0126192577035158,1.1365003674538425,1.2240335278259389,1
1.1633756482617776,0.3866490448397927,2.059946714097099,1
1.5529010807244812,1.3720983077378852,1.920254227630978,1
2.042477668752375,2.3401695484025,2.3510670770142355,1
1.360403390154049,1.0534828050079477,1.8232675147292947,1
1.976862927614531,1.1673575214130938,2.292536721678733,1
0.8958902012465626,2.255001808787034,0.4277885639035375,0
1.410049612364816,0.47971600187819585,2.2054058046853062,1
1.7015233792530018,0.38458319021674414,2.7460444558442183,1
0.9509443718376112,1.0235346393950522,1.723399047166547,1
0.621386484212546,2.027823361886221,0.6389854854771275,0
1.3603331383497936,0.9885097366764213,1.5876008384926625,1
1.7010819256233602,1.6715580819016154,2.073088139661048,1
1.5172306265776767,2.5295819237856243,1.2393274692017853,0
1.024568693098837,1.5534431069542782,1.258253859841115,0
1.305673352657823,1.11034368316798,1.6878446563435354,1
2.2194213444878637,1.655337499523903,2.722315385548754,1
1.5627531980808376,1.3057496993030053,1.8855090246075144,1
1.431621921810687,0.6206950083226308,2.0996155560583865,1
1.9263612566411763,0.6108946007161736,2.7565483907422106,1
1.1429680306402328,0.38808488978011424,1.9084522854075945,1
1.6638333957188678,1.9130033751614084,1.7231882201975246,1
1.58128126532063,2.1810363984881427,1.5442207569966024,1
1.3828920003601282,1.2680228585731208,1.9182758832626328,1
1.1141365636483875,0.47898471339941506,1.66216056943134,0
1.5111097404823841,1.1868490612743623,1.7765900617335904,1
0.5939957481393674,0.16226343592180492,1.3306393493118502,0
1.3295461632343926,1.260221014973966,1.5649216141412428,1
2.534847760185879,1.267066226100883,2.984189836151514,1
0.8408813362006498,1.5812558470158073,0.8316130171887688,0
1.4376104608419595,1.9675633457259147,1.3153631428293018,1
1.2174571881582816,0.7191256742212946,1.912622943240513,1
1.3586249655739742,1.2540015983166886,1.7895176058905928,1
1.648640731630689,1.8267465032213512,1.7939362984742067,1
1.9797756827469086,1.0014774116170888,2.5700291764940024,1
0.5483789266091963,1.6505312710471176,0.2469557287371229,0
1.3304281533646587,0.9923737662796943,2.104141657276982,1
2.048701024793381,2.0109346254983707,2.3324339786318746,1
2.2073657896831085,1.232298115278382,2.7733162008699166,1
1.4364238683005146,0.8409776265839488,1.9302688105068113,1
1.6175286475103903,1.2071753203867377,2.102863284382464,1
1.3109938895957527,1.0509617469666497,1.9108399847155102,1
1.3584148195989272,1.0177533482384375,1.587716681267484,1
1.3298025061438035,1.0161771938711153,1.9343982530803638,1
1.9890058111366136,1.4583217032870495,2.3219454592531386,1
1.0845052979451104,0.7681435206021958,1.5666887526543187,1
1.1081830266274624,1.3256713132829925,1.345443540065047,1
1.4104665618948233,0.8169861121755551,2.0769718974376388,1
0.6997335509378122,2.097903861906679,0.5183807432804874,0
1.9257667634833129,1.615336264597156,2.250570441846092,1
0.8207202738258258,-0.29844524191391364,1.8382112536188493,1
2.076704884510146,0.8409654268850155,2.515690961938237,1
1.4873951182777094,1.2414472207827738,2.0254722793514035,1
1.220826684385573,1.6706844401066643,1.29999808623774,0
2.0596681596279796,1.7230450645091633,2.4165532274043815,1
2.2108697438846496,1.2165123413735026,2.664227568372131,1
0.9741996821090781,0.33351890851014077,1.5107993643262696,1
2.3182401717863383,0.9943797252650686,3.087011197605678,1
1.5304657066089218,1.5106052589651346,1.7717285292826734,1
1.2664517189431275,0.6889279565531897,1.584820150934471,1
1.6846871052127521,1.0368186056299937,2.1029464757053242,1
0.9222711055670365,1.8728181106473318,0.8296956164184635,0
1.5393041219354007,1.5951024564128857,1.4655376583512312,0
1.487711669443424,0.6090367532801301,2.1770177998763387,1
1.6865170929053057,0.5937753660593107,2.439403280881657,1
1.6361777943441425,1.0985992902385753,2.287439328686066,1
0.23773581527594145,1.2389842025809568,0.49556921677295085,0
1.945230132239321,1.7050762729417714,2.2394624294121352,1
1.715273303763531,1.8299003770392805,1.8404994544030946,1
1.2250312206435474,1.1321054191176785,1.7017827894500561,1
1.5360381603956266,1.5457256579036618,1.708223446529703,1
1.6206866132931186,0.08594185472034876,2.6841529621007236,1
1.5970103309513326,1.7883405096394158,2.2266756079318393,1
2.0272763392654385,1.3009831392578308,2.6185964654616853,1
0.913894817795372,0.8868871044696296,1.652255730052484,0
1.5478185480615447,1.8830636191546737,1.585275659889043,1
1.0243424074270686,0.14718695577507268,1.6584243906088698,1
0.9016791698557657,1.3747713325387043,1.2153036490168772,1
1.6843439843451589,1.6966088170135856,2.0256022383355865,1
1.0197918545866456,0.8331423971418208,1.5146917482898368,1
2.0476742850163863,1.9966355068505104,2.339194880531139,1
1.5830160515655423,1.8123781942235313,1.6213341427397823,0
2.0933560843647947,1.9289323727671923,2.1628155217871927,1
2.1328292318987607,1.2468637369987339,2.591017701156806,1
1.659096127136284,-0.07586741897873783,3.024583922434038,1
1.7480983454050758,0.9766356783718133,2.4367944925303178,1
1.1085800028233646,1.9135093761979673,1.232692638855207,1
1.9834388117161992,1.8835564747389393,2.3021183345726848,1
